	fxns_by_genome	category	TG9	Cluster_3B	genomes_other	Cluster_3B_other	genomes_other_percent	Cluster_3B_other_percent	genomes_total_percent
3'-phosphoadenosine 5'-phosphate phosphatase	84	Shell	0	0	84	0	65.1162790697674	0	58.3333333333333
D-amino acid dehydrogenase 1	84	Shell	1	14	70	13	54.2635658914729	92.8571428571429	58.3333333333333
Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase	84	Shell	0	1	83	1	64.3410852713178	7.14285714285714	58.3333333333333
L-methionine gamma-lyase	84	Shell	1	15	69	14	53.4883720930233	100	58.3333333333333
Levodione reductase	84	Shell	1	15	69	14	53.4883720930233	100	58.3333333333333
Transcriptional regulatory protein DesR	84	Shell	0	0	84	0	65.1162790697674	0	58.3333333333333
2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase	85	Shell	0	1	84	1	65.1162790697674	7.14285714285714	59.0277777777778
7-alpha-hydroxysteroid dehydrogenase	85	Shell	0	1	84	1	65.1162790697674	7.14285714285714	59.0277777777778
Hexuronate transporter	85	Shell	1	15	70	14	54.2635658914729	100	59.0277777777778
HTH-type transcriptional regulator GbpR	85	Shell	0	0	85	0	65.8914728682171	0	59.0277777777778
HTH-type transcriptional regulator NimR	85	Shell	1	15	70	14	54.2635658914729	100	59.0277777777778
Nitronate monooxygenase	85	Shell	0	2	83	2	64.3410852713178	14.2857142857143	59.0277777777778
Octanoyltransferase LipM	85	Shell	0	0	85	0	65.8914728682171	0	59.0277777777778
Putative aliphatic sulfonates-binding protein	85	Shell	0	1	84	1	65.1162790697674	7.14285714285714	59.0277777777778
putative monooxygenase	85	Shell	0	0	85	0	65.8914728682171	0	59.0277777777778
Signal peptidase I W	85	Shell	0	0	85	0	65.8914728682171	0	59.0277777777778
Transcriptional regulatory protein AfsQ1	85	Shell	0	0	85	0	65.8914728682171	0	59.0277777777778
(S)-2-haloacid dehalogenase 4A	86	Shell	1	15	71	14	55.0387596899225	100	59.7222222222222
3-oxo-5-alpha-steroid 4-dehydrogenase	86	Shell	0	0	86	0	66.6666666666667	0	59.7222222222222
Arginine transport ATP-binding protein ArtM	86	Shell	0	0	86	0	66.6666666666667	0	59.7222222222222
D-cysteine desulfhydrase	86	Shell	0	0	86	0	66.6666666666667	0	59.7222222222222
Porin MspC	86	Shell	1	15	71	14	55.0387596899225	100	59.7222222222222
Putative amidase AmiB2	86	Shell	0	0	86	0	66.6666666666667	0	59.7222222222222
Transcriptional regulatory protein LiaR	86	Shell	0	0	86	0	66.6666666666667	0	59.7222222222222
2-phosphosulfolactate phosphatase	87	Shell	0	4	83	4	64.3410852713178	28.5714285714286	60.4166666666667
2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase	87	Shell	1	15	72	14	55.8139534883721	100	60.4166666666667
Anti-sigma-F factor antagonist RsfB	87	Shell	1	13	74	12	57.3643410852713	85.7142857142857	60.4166666666667
HTH-type transcriptional regulator CmtR	87	Shell	0	4	83	4	64.3410852713178	28.5714285714286	60.4166666666667
Hydroxypyruvate reductase	87	Shell	0	2	85	2	65.8914728682171	14.2857142857143	60.4166666666667
Nickel import system permease protein NikB	87	Shell	0	2	85	2	65.8914728682171	14.2857142857143	60.4166666666667
putative glycosyl hydrolase	87	Shell	1	15	72	14	55.8139534883721	100	60.4166666666667
putative Nudix hydrolase YfcD	87	Shell	0	0	87	0	67.4418604651163	0	60.4166666666667
tRNA-Lys(ctt)	87	Shell	0	0	87	0	67.4418604651163	0	60.4166666666667
2-aminomuconic 6-semialdehyde dehydrogenase	88	Shell	0	3	85	3	65.8914728682171	21.4285714285714	61.1111111111111
3-hydroxyanthranilate 3,4-dioxygenase	88	Shell	0	3	85	3	65.8914728682171	21.4285714285714	61.1111111111111
4-oxalocrotonate decarboxylase	88	Shell	0	3	85	3	65.8914728682171	21.4285714285714	61.1111111111111
Benzaldehyde dehydrogenase [NAD( )]	88	Shell	1	12	76	11	58.9147286821705	78.5714285714286	61.1111111111111
D-serine/D-alanine/glycine transporter	88	Shell	0	0	88	0	68.2170542635659	0	61.1111111111111
dTDP-4-dehydro-2,6-dideoxy-D-glucose 3-dehydratase	88	Shell	0	2	86	2	66.6666666666667	14.2857142857143	61.1111111111111
Phenylacetate-coenzyme A ligase	88	Shell	0	6	82	6	63.5658914728682	42.8571428571429	61.1111111111111
Protein QmcA	88	Shell	0	0	88	0	68.2170542635659	0	61.1111111111111
Putative amidase AmiC	88	Shell	0	0	88	0	68.2170542635659	0	61.1111111111111
Putative tartrate transporter	88	Shell	1	2	86	1	66.6666666666667	7.14285714285714	61.1111111111111
2-aminomuconate deaminase	89	Shell	0	3	86	3	66.6666666666667	21.4285714285714	61.8055555555556
Beta-ketoadipyl-CoA thiolase	89	Shell	0	0	89	0	68.9922480620155	0	61.8055555555556
HTH-type transcriptional activator RhaR	89	Shell	0	1	88	1	68.2170542635659	7.14285714285714	61.8055555555556
L-threonine 3-dehydrogenase	89	Shell	0	7	82	7	63.5658914728682	50	61.8055555555556
Monomeric sarcosine oxidase	89	Shell	0	7	82	7	63.5658914728682	50	61.8055555555556
Muconate cycloisomerase 1	89	Shell	1	15	74	14	57.3643410852713	100	61.8055555555556
NAD-dependent protein deacylase	89	Shell	1	15	74	14	57.3643410852713	100	61.8055555555556
Oleate hydratase	89	Shell	1	9	80	8	62.015503875969	57.1428571428571	61.8055555555556
Petrobactin import ATP-binding protein FpuD	89	Shell	0	3	86	3	66.6666666666667	21.4285714285714	61.8055555555556
putative peptidoglycan glycosyltransferase FtsW	89	Shell	0	0	89	0	68.9922480620155	0	61.8055555555556
Putative S-adenosyl-L-methionine-dependent methyltransferase	89	Shell	0	2	87	2	67.4418604651163	14.2857142857143	61.8055555555556
Quorum-quenching protein AidA	89	Shell	1	12	77	11	59.6899224806202	78.5714285714286	61.8055555555556
Vitamin B12 transport ATP-binding protein BacA	89	Shell	0	5	84	5	65.1162790697674	35.7142857142857	61.8055555555556
2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase	90	Shell	1	15	75	14	58.1395348837209	100	62.5
4-nitrophenol 2-monooxygenase, oxygenase component	90	Shell	1	15	75	14	58.1395348837209	100	62.5
Aldo-keto reductase IolS	90	Shell	0	1	89	1	68.9922480620155	7.14285714285714	62.5
Hydrogen peroxide-inducible genes activator	90	Shell	0	6	84	6	65.1162790697674	42.8571428571429	62.5
L-glyceraldehyde 3-phosphate reductase	90	Shell	0	9	81	9	62.7906976744186	64.2857142857143	62.5
Multicopper oxidase mco	90	Shell	1	14	76	13	58.9147286821705	92.8571428571429	62.5
NADH-dependent flavin reductase	90	Shell	1	15	75	14	58.1395348837209	100	62.5
Putative D-alanyl-D-alanine carboxypeptidase	90	Shell	1	10	80	9	62.015503875969	64.2857142857143	62.5
putative diacyglycerol O-acyltransferase tgs2	90	Shell	0	0	90	0	69.7674418604651	0	62.5
putative signaling protein	90	Shell	0	8	82	8	63.5658914728682	57.1428571428571	62.5
Sulfite reductase [NADPH] flavoprotein alpha-component	90	Shell	1	13	77	12	59.6899224806202	85.7142857142857	62.5
2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD( ))	91	Shell	0	4	87	4	67.4418604651163	28.5714285714286	63.1944444444444
2,4-diaminopentanoate dehydrogenase	91	Shell	0	3	88	3	68.2170542635659	21.4285714285714	63.1944444444444
4-hydroxybenzoate transporter PcaK	91	Shell	0	11	80	11	62.015503875969	78.5714285714286	63.1944444444444
Fumarate hydratase class I, anaerobic	91	Shell	1	4	87	3	67.4418604651163	21.4285714285714	63.1944444444444
putative endopeptidase	91	Shell	0	2	89	2	68.9922480620155	14.2857142857143	63.1944444444444
Type-5 uracil-DNA glycosylase	91	Shell	1	15	76	14	58.9147286821705	100	63.1944444444444
(R)-citramalyl-CoA lyase	92	Shell	1	15	77	14	59.6899224806202	100	63.8888888888889
Aliphatic amidase	92	Shell	0	3	89	3	68.9922480620155	21.4285714285714	63.8888888888889
Carotenoid cleavage oxygenase	92	Shell	0	1	91	1	70.5426356589147	7.14285714285714	63.8888888888889
Malate dehydrogenase	92	Shell	0	0	92	0	71.3178294573643	0	63.8888888888889
N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase	92	Shell	1	12	80	11	62.015503875969	78.5714285714286	63.8888888888889
Polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol pentamannoside mannosyltransferase	92	Shell	1	15	77	14	59.6899224806202	100	63.8888888888889
putative endonuclease 4	92	Shell	1	15	77	14	59.6899224806202	100	63.8888888888889
Ribonuclease BN	92	Shell	1	15	77	14	59.6899224806202	100	63.8888888888889
Cytochrome b6-f complex iron-sulfur subunit	93	Shell	1	15	78	14	60.4651162790698	100	64.5833333333333
FMN-dependent NADH-azoreductase	93	Shell	0	0	93	0	72.0930232558139	0	64.5833333333333
Hydrogenase maturation factor HypA	93	Shell	0	0	93	0	72.0930232558139	0	64.5833333333333
Rifampicin monooxygenase	93	Shell	1	15	78	14	60.4651162790698	100	64.5833333333333
2-methylfumaryl-CoA isomerase	94	Shell	1	15	79	14	61.2403100775194	100	65.2777777777778
Amino acid--[acyl-carrier-protein] ligase	94	Shell	1	15	79	14	61.2403100775194	100	65.2777777777778
Aminoacyl carrier protein	94	Shell	1	15	79	14	61.2403100775194	100	65.2777777777778
Beta-methylmalyl-CoA dehydratase	94	Shell	1	15	79	14	61.2403100775194	100	65.2777777777778
Carbamoyl dehydratase HypE	94	Shell	0	0	94	0	72.8682170542636	0	65.2777777777778
Carbamoyltransferase HypF	94	Shell	0	0	94	0	72.8682170542636	0	65.2777777777778
Fe/S biogenesis protein NfuA	94	Shell	0	0	94	0	72.8682170542636	0	65.2777777777778
Ferric enterobactin transport system permease protein FepD	94	Shell	0	0	94	0	72.8682170542636	0	65.2777777777778
Ferric enterobactin transport system permease protein FepG	94	Shell	0	0	94	0	72.8682170542636	0	65.2777777777778
HTH-type transcriptional repressor NicS	94	Shell	0	0	94	0	72.8682170542636	0	65.2777777777778
Hydrogenase 2 maturation protease	94	Shell	0	0	94	0	72.8682170542636	0	65.2777777777778
Hydrogenase maturation factor HypB	94	Shell	0	0	94	0	72.8682170542636	0	65.2777777777778
Hydrogenase maturation factor HypD	94	Shell	0	0	94	0	72.8682170542636	0	65.2777777777778
Periplasmic [NiFeSe] hydrogenase large subunit	94	Shell	0	0	94	0	72.8682170542636	0	65.2777777777778
Uric acid transporter UacT	94	Shell	1	12	82	11	63.5658914728682	78.5714285714286	65.2777777777778
8-oxoguanine deaminase	95	Shell	1	10	85	9	65.8914728682171	64.2857142857143	65.9722222222222
Fe(3 )-citrate-binding protein YfmC	95	Shell	1	15	80	14	62.015503875969	100	65.9722222222222
L-fuculose phosphate aldolase	95	Shell	0	3	92	3	71.3178294573643	21.4285714285714	65.9722222222222
putative FMNH2-dependent monooxygenase SfnC	95	Shell	0	4	91	4	70.5426356589147	28.5714285714286	65.9722222222222
Enterochelin esterase	96	Shell	0	0	96	0	74.4186046511628	0	66.6666666666667
Formimidoylglutamase	96	Shell	0	0	96	0	74.4186046511628	0	66.6666666666667
Histidine ammonia-lyase	96	Shell	0	0	96	0	74.4186046511628	0	66.6666666666667
L-cystine import ATP-binding protein TcyC	96	Shell	0	6	90	6	69.7674418604651	42.8571428571429	66.6666666666667
NADH-quinone oxidoreductase subunit E	96	Shell	0	0	96	0	74.4186046511628	0	66.6666666666667
Polyphosphate:GDP phosphotransferase	96	Shell	0	0	96	0	74.4186046511628	0	66.6666666666667
Putative membrane-bound redox modulator Alx	96	Shell	0	3	93	3	72.0930232558139	21.4285714285714	66.6666666666667
putative protein YihR	96	Shell	0	0	96	0	74.4186046511628	0	66.6666666666667
Uricase	96	Shell	1	10	86	9	66.6666666666667	64.2857142857143	66.6666666666667
Urocanate hydratase	96	Shell	0	0	96	0	74.4186046511628	0	66.6666666666667
Formate-dependent phosphoribosylglycinamide formyltransferase	97	Shell	0	0	97	0	75.1937984496124	0	67.3611111111111
Neutral ceramidase	97	Shell	0	0	97	0	75.1937984496124	0	67.3611111111111
Phenoxybenzoate dioxygenase subunit beta	97	Shell	0	10	87	10	67.4418604651163	71.4285714285714	67.3611111111111
putative amino-acid metabolite efflux pump	97	Shell	1	15	82	14	63.5658914728682	100	67.3611111111111
Putative glyoxylase CFP32	97	Shell	1	4	93	3	72.0930232558139	21.4285714285714	67.3611111111111
Putative xanthine dehydrogenase molybdenum-binding subunit XdhA	97	Shell	1	11	86	10	66.6666666666667	71.4285714285714	67.3611111111111
Succinate-semialdehyde dehydrogenase [NADP( )] 1	97	Shell	0	1	96	1	74.4186046511628	7.14285714285714	67.3611111111111
Transcriptional regulator FurA	97	Shell	0	1	96	1	74.4186046511628	7.14285714285714	67.3611111111111
5-hydroxyisourate hydrolase	98	Shell	1	12	86	11	66.6666666666667	78.5714285714286	68.0555555555556
putative D,D-dipeptide transport system permease protein DdpC	98	Shell	0	6	92	6	71.3178294573643	42.8571428571429	68.0555555555556
Putative glycoside/cation symporter YagG	98	Shell	0	0	98	0	75.968992248062	0	68.0555555555556
Serine protease inhibitor	98	Shell	1	15	83	14	64.3410852713178	100	68.0555555555556
Threonine/homoserine exporter RhtA	98	Shell	1	15	83	14	64.3410852713178	100	68.0555555555556
26 kDa periplasmic immunogenic protein	99	Shell	0	0	99	0	76.7441860465116	0	68.75
4-hydroxyacetophenone monooxygenase	99	Shell	0	6	93	6	72.0930232558139	42.8571428571429	68.75
Flavin-dependent trigonelline monooxygenase, reductase component	99	Shell	0	0	99	0	76.7441860465116	0	68.75
Hydantoin racemase	99	Shell	1	13	86	12	66.6666666666667	85.7142857142857	68.75
L-2,4-diaminobutyric acid acetyltransferase	99	Shell	1	15	84	14	65.1162790697674	100	68.75
Multidrug resistance protein MdtH	99	Shell	1	4	95	3	73.6434108527132	21.4285714285714	68.75
Oxygen sensor histidine kinase response regulator DosT	99	Shell	1	15	84	14	65.1162790697674	100	68.75
putative alcohol dehydrogenase AdhA	99	Shell	1	15	84	14	65.1162790697674	100	68.75
putative allantoin permease	99	Shell	1	13	86	12	66.6666666666667	85.7142857142857	68.75
3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit	100	Shell	1	15	85	14	65.8914728682171	100	69.4444444444444
allantoicase	100	Shell	1	14	86	13	66.6666666666667	92.8571428571429	69.4444444444444
Beta-lactamase regulatory protein BlaB	100	Shell	1	12	88	11	68.2170542635659	78.5714285714286	69.4444444444444
Muconolactone Delta-isomerase	100	Shell	1	15	85	14	65.8914728682171	100	69.4444444444444
NADH-dependent FMN reductase SfnF	100	Shell	1	11	89	10	68.9922480620155	71.4285714285714	69.4444444444444
Pantothenate precursors transporter PanS	100	Shell	0	5	95	5	73.6434108527132	35.7142857142857	69.4444444444444
putative oxidoreductase YohF	100	Shell	1	15	85	14	65.8914728682171	100	69.4444444444444
2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase	101	Shell	1	11	90	10	69.7674418604651	71.4285714285714	70.1388888888889
ATP-dependent Clp protease ATP-binding subunit ClpC	101	Shell	0	0	101	0	78.2945736434109	0	70.1388888888889
Crotonobetaine/carnitine--CoA ligase	101	Shell	0	9	92	9	71.3178294573643	64.2857142857143	70.1388888888889
Kynurenine formamidase	101	Shell	1	15	86	14	66.6666666666667	100	70.1388888888889
Peptide transporter CstA	101	Shell	1	15	86	14	66.6666666666667	100	70.1388888888889
Protein-glutamate methylesterase/protein-glutamine glutaminase	101	Shell	1	15	86	14	66.6666666666667	100	70.1388888888889
Transcriptional repressor SmtB 	101	Shell	0	4	97	4	75.1937984496124	28.5714285714286	70.1388888888889
(R)-stereoselective amidase	102	Shell	0	0	102	0	79.0697674418605	0	70.8333333333333
2-methylisocitrate lyase	102	Shell	0	1	101	1	78.2945736434109	7.14285714285714	70.8333333333333
3-oxoacyl-[acyl-carrier-protein] reductase	102	Shell	1	15	87	14	67.4418604651163	100	70.8333333333333
Cytochrome P450 130	102	Shell	0	0	102	0	79.0697674418605	0	70.8333333333333
Cytochrome P450 144	102	Shell	1	15	87	14	67.4418604651163	100	70.8333333333333
Dipeptide transport ATP-binding protein DppD	102	Shell	0	3	99	3	76.7441860465116	21.4285714285714	70.8333333333333
HTH-type transcriptional regulator Mce2R	102	Shell	0	0	102	0	79.0697674418605	0	70.8333333333333
HTH-type transcriptional repressor YtrA	102	Shell	0	0	102	0	79.0697674418605	0	70.8333333333333
Leu/Ile/Val-binding protein 	102	Shell	0	0	102	0	79.0697674418605	0	70.8333333333333
Linocin-M18	102	Shell	1	13	89	12	68.9922480620155	85.7142857142857	70.8333333333333
Multidrug efflux pump Tap	102	Shell	0	0	102	0	79.0697674418605	0	70.8333333333333
Beta-glucosidase A	103	Shell	0	0	103	0	79.8449612403101	0	71.5277777777778
Coniferyl aldehyde dehydrogenase	103	Shell	0	4	99	4	76.7441860465116	28.5714285714286	71.5277777777778
Ferrienterobactin-binding periplasmic protein	103	Shell	0	0	103	0	79.8449612403101	0	71.5277777777778
HTH-type transcriptional regulator PrpR	103	Shell	0	1	102	1	79.0697674418605	7.14285714285714	71.5277777777778
HTH-type transcriptional regulator PuuR	103	Shell	0	2	101	2	78.2945736434109	14.2857142857143	71.5277777777778
Multidrug export protein EmrB	103	Shell	0	2	101	2	78.2945736434109	14.2857142857143	71.5277777777778
Nickel import ATP-binding protein NikE	103	Shell	0	2	101	2	78.2945736434109	14.2857142857143	71.5277777777778
Pyridoxine/pyridoxamine 5'-phosphate oxidase	103	Shell	1	15	88	14	68.2170542635659	100	71.5277777777778
Diaminobutyrate--2-oxoglutarate transaminase	104	Shell	1	2	102	1	79.0697674418605	7.14285714285714	72.2222222222222
Lysozyme M1	104	Shell	0	0	104	0	80.6201550387597	0	72.2222222222222
N-carbamoyl-D-amino acid hydrolase	104	Shell	1	7	97	6	75.1937984496124	42.8571428571429	72.2222222222222
Putative competence-damage inducible protein	104	Shell	0	0	104	0	80.6201550387597	0	72.2222222222222
3-succinoylsemialdehyde-pyridine dehydrogenase	105	Shell	1	15	90	14	69.7674418604651	100	72.9166666666667
Cysteine desulfurase IscS	105	Shell	0	0	105	0	81.3953488372093	0	72.9166666666667
L-amino acid oxidase	105	Shell	0	0	105	0	81.3953488372093	0	72.9166666666667
Methionine import system permease protein MetP	105	Shell	1	15	90	14	69.7674418604651	100	72.9166666666667
Succinyl-CoA--L-malate CoA-transferase beta subunit	105	Shell	1	15	90	14	69.7674418604651	100	72.9166666666667
Trehalose import ATP-binding protein SugC	105	Shell	1	15	90	14	69.7674418604651	100	72.9166666666667
Trehalose-binding lipoprotein LpqY	105	Shell	1	15	90	14	69.7674418604651	100	72.9166666666667
2-succinylbenzoate--CoA ligase	106	Shell	1	15	91	14	70.5426356589147	100	73.6111111111111
Alpha-ketoglutarate-dependent dioxygenase AlkB	106	Shell	1	15	91	14	70.5426356589147	100	73.6111111111111
Cocaine esterase	106	Shell	0	6	100	6	77.5193798449612	42.8571428571429	73.6111111111111
D-threonine aldolase	106	Shell	1	15	91	14	70.5426356589147	100	73.6111111111111
N-acyl-D-glutamate deacylase	106	Shell	0	0	106	0	82.1705426356589	0	73.6111111111111
putative iron export permease protein FetB	106	Shell	0	0	106	0	82.1705426356589	0	73.6111111111111
Transcriptional regulatory protein CitT	106	Shell	1	13	93	12	72.0930232558139	85.7142857142857	73.6111111111111
2-hydroxy-3-oxopropionate reductase	107	Shell	0	3	104	3	80.6201550387597	21.4285714285714	74.3055555555556
Aldehyde oxidoreductase FAD-binding subunit PaoB	107	Shell	1	15	92	14	71.3178294573643	100	74.3055555555556
Aldehyde oxidoreductase molybdenum-binding subunit PaoC	107	Shell	1	15	92	14	71.3178294573643	100	74.3055555555556
Crotonyl-CoA hydratase	107	Shell	0	1	106	1	82.1705426356589	7.14285714285714	74.3055555555556
GDP-mannose-dependent alpha-mannosyltransferase	107	Shell	1	11	96	10	74.4186046511628	71.4285714285714	74.3055555555556
HTH-type transcriptional activator RhaS	107	Shell	1	15	92	14	71.3178294573643	100	74.3055555555556
Myo-inositol 2-dehydrogenase	107	Shell	0	4	103	4	79.8449612403101	28.5714285714286	74.3055555555556
NADPH-dependent ferric-chelate reductase	107	Shell	1	13	94	12	72.8682170542636	85.7142857142857	74.3055555555556
Putative aminoglycoside phosphotransferase	107	Shell	0	5	102	5	79.0697674418605	35.7142857142857	74.3055555555556
2-methylcitrate synthase	108	Shell	0	5	103	5	79.8449612403101	35.7142857142857	75
Glycerophosphodiester phosphodiesterase	108	Shell	0	3	105	3	81.3953488372093	21.4285714285714	75
Inner membrane protein YdcO	108	Shell	1	15	93	14	72.0930232558139	100	75
Oligopeptide-binding protein OppA	108	Shell	0	0	108	0	83.7209302325581	0	75
